,Voltage,Omega,poles,Temperature,Current,powerFactor,Frequency,efficiency
4712,463.7,108.5,2,316,9.9,0.5,314.0,89.91
4713,424.8,80.8,2,323,8.0,0.5,314.0,65.35
4714,463.7,83.8,3,327,9.9,0.6,307.72,82.41
4715,439.5,94.3,3,330,10.1,0.7,314.0,67.77
4716,419.3,94.6,2,334,7.8,0.7,307.72,61.24
4717,422.3,93.4,2,316,9.5,0.7,314.0,54.05
4718,448.8,85.3,2,331,8.5,0.5,307.72,75.41
4719,467.9,93.9,3,330,9.4,0.8,307.72,70.52
4720,434.5,89.5,2,317,8.2,0.6,314.0,62.64
4721,418.0,89.0,3,330,9.6,0.6,307.72,83.53
4722,466.8,109.0,3,331,8.1,0.8,314.0,99.15
4723,444.2,103.6,2,328,9.7,0.7,314.0,62.93
4724,406.2,92.6,2,315,9.6,0.6,307.72,52.82
4725,469.9,87.9,3,326,12.5,0.8,307.72,55.87
4726,451.4,113.6,2,332,11.9,0.5,307.72,83.24
4727,427.9,112.0,2,320,11.3,0.8,307.72,52.79
4728,415.5,115.5,2,326,9.8,0.7,314.0,65.86
4729,446.6,98.1,3,328,12.1,0.7,314.0,67.74
4730,417.7,101.2,3,320,11.9,0.5,307.72,96.75
4731,403.8,101.4,3,329,11.2,0.7,307.72,69.25
4732,477.9,84.3,2,316,9.2,0.7,314.0,50.71
4733,466.5,117.9,2,329,12.8,0.7,307.72,57.98
4734,425.1,98.8,3,320,12.1,0.7,314.0,62.81
4735,464.4,92.9,3,322,12.3,0.5,307.72,92.27
4736,458.8,114.3,2,326,8.7,0.6,307.72,92.59
4737,464.7,91.5,3,320,11.4,0.7,307.72,65.31
4738,468.7,86.4,3,326,10.0,0.6,314.0,83.87
4739,475.3,105.9,3,319,12.2,0.6,307.72,94.13
4740,473.4,94.3,3,330,8.3,0.8,314.0,81.46
4741,454.7,89.5,3,315,11.5,0.8,314.0,53.3
4742,471.9,90.1,3,332,11.4,0.5,314.0,91.31
4743,475.8,116.9,2,322,11.3,0.8,307.72,61.08
4744,462.0,104.0,3,324,11.3,0.8,307.72,75.47
4745,473.7,109.1,2,320,12.4,0.7,307.72,54.21
4746,473.6,109.7,2,326,9.8,0.8,307.72,65.59
4747,479.5,107.9,2,319,9.9,0.7,314.0,70.13
4748,404.1,92.1,3,331,12.4,0.6,307.72,61.08
4749,423.4,108.1,2,326,9.9,0.5,307.72,89.25
4750,478.3,95.1,3,316,12.9,0.7,307.72,69.48
4751,404.5,102.9,2,320,9.8,0.6,307.72,61.8
4752,421.0,111.9,2,333,8.6,0.8,314.0,57.05
4753,458.7,92.3,3,333,12.2,0.5,307.72,88.08
4754,477.6,104.6,2,315,7.0,0.7,307.72,93.61
4755,439.5,102.9,3,315,10.0,0.7,307.72,88.12
4756,471.1,97.4,3,331,11.8,0.7,314.0,73.73
4757,404.7,109.7,2,316,11.9,0.6,314.0,61.79
4758,450.2,100.2,3,323,9.7,0.8,307.72,75.05
4759,436.6,81.4,3,331,9.0,0.8,307.72,59.3
4760,448.0,81.4,3,329,9.3,0.5,314.0,93.23
4761,421.2,89.5,3,323,11.5,0.6,314.0,70.81
4762,472.9,96.8,3,319,12.6,0.7,314.0,69.42
4763,416.2,87.8,3,326,12.5,0.5,314.0,69.36
4764,434.1,114.1,3,332,12.3,0.6,307.72,94.97
4765,475.0,119.3,2,328,11.8,0.6,307.72,78.71
4766,427.6,102.7,2,324,7.2,0.6,307.72,90.82
4767,475.7,109.6,3,327,10.6,0.7,314.0,92.61
4768,441.2,88.3,3,318,7.3,0.8,314.0,82.65
4769,460.1,113.2,2,327,10.0,0.5,307.72,97.26
4770,450.8,85.9,3,330,8.2,0.6,307.72,98.77
4771,464.2,88.3,2,318,7.3,0.6,314.0,82.23
4772,445.6,117.7,2,330,10.5,0.6,314.0,77.11
4773,465.1,89.1,2,323,8.6,0.6,314.0,64.33
4774,438.4,117.8,2,315,9.8,0.7,307.72,72.5
4775,441.2,112.6,2,323,10.3,0.7,314.0,66.55
4776,461.2,84.0,3,333,7.7,0.7,307.72,82.83
4777,428.1,100.4,3,315,11.1,0.8,307.72,63.7
4778,411.7,89.0,3,317,9.2,0.8,307.72,61.62
4779,453.4,117.4,2,315,12.0,0.7,307.72,61.42
4780,451.1,112.8,3,321,10.6,0.8,307.72,81.31
4781,410.0,89.8,3,316,10.2,0.7,307.72,71.39
4782,471.8,97.2,2,329,8.3,0.6,314.0,79.46
4783,437.6,88.3,2,320,7.5,0.5,307.72,88.05
4784,470.3,102.4,3,323,12.7,0.8,307.72,64.33
4785,470.5,119.1,2,324,10.0,0.7,314.0,79.06
4786,412.1,83.5,3,330,7.6,0.6,307.72,94.79
4787,410.8,106.9,2,331,8.0,0.6,307.72,84.58
4788,421.0,98.5,3,317,11.5,0.8,314.0,54.38
4789,439.9,97.0,3,316,9.3,0.8,314.0,78.27
4790,455.3,89.1,2,334,7.8,0.5,307.72,89.47
4791,478.5,81.0,3,328,9.9,0.8,307.72,63.23
4792,424.9,110.4,2,316,12.8,0.5,314.0,63.35
4793,444.9,84.4,2,317,8.8,0.5,307.72,71.33
4794,456.6,95.1,2,316,9.6,0.6,314.0,68.39
4795,439.9,111.0,2,332,7.4,0.8,307.72,75.77
4796,420.4,111.9,3,323,12.8,0.5,314.0,97.34
4797,429.6,105.2,2,329,8.7,0.8,307.72,56.47
4798,432.9,86.2,3,333,10.5,0.6,307.72,68.27
4799,438.7,112.4,2,324,9.6,0.6,307.72,84.17
4800,407.1,119.2,3,332,12.0,0.8,314.0,67.34
4801,477.8,106.6,2,332,8.1,0.7,314.0,77.28
4802,408.0,112.2,3,333,12.3,0.6,307.72,86.74
4803,461.9,84.6,3,319,9.3,0.7,307.72,77.9
4804,478.7,95.4,3,331,12.2,0.7,307.72,66.48
4805,421.2,82.8,3,329,7.4,0.8,314.0,68.7
4806,458.0,86.2,3,330,8.2,0.6,307.72,94.79
4807,445.3,80.0,3,332,9.1,0.6,314.0,79.59
4808,463.6,91.6,3,327,11.2,0.7,307.72,69.98
4809,418.3,102.6,3,318,11.8,0.6,314.0,82.15
4810,407.7,108.3,3,331,12.4,0.8,314.0,53.84
4811,409.9,99.7,3,319,9.0,0.7,307.72,83.98
4812,409.3,87.8,2,320,7.7,0.5,314.0,80.37
4813,405.0,86.7,3,334,10.4,0.5,314.0,79.05
4814,406.6,93.4,2,326,9.9,0.6,307.72,55.9
4815,415.4,118.9,2,325,11.6,0.6,314.0,62.15
4816,466.5,119.7,2,318,11.3,0.6,314.0,76.98
4817,417.2,113.3,2,317,11.2,0.8,314.0,52.75
4818,476.7,83.8,3,326,12.0,0.6,314.0,69.54
4819,456.6,87.7,3,328,11.3,0.7,307.72,64.13
4820,476.1,105.1,3,317,12.8,0.8,314.0,66.41
4821,411.3,94.6,2,320,10.3,0.6,307.72,59.39
4822,403.5,109.3,3,317,10.9,0.7,314.0,79.17
4823,447.0,90.3,2,331,7.7,0.5,307.72,83.41
4824,409.6,109.8,2,319,9.1,0.7,307.72,66.1
4825,437.4,94.4,2,320,9.9,0.5,307.72,72.32
4826,404.5,94.8,2,317,7.2,0.6,307.72,79.91
4827,459.3,92.8,2,322,10.7,0.5,307.72,64.07
4828,461.5,113.3,2,317,12.7,0.6,307.72,68.8
4829,438.0,80.6,2,322,11.1,0.5,314.0,54.78
4830,432.5,110.5,2,317,12.3,0.5,307.72,75.58
4831,477.3,106.3,2,315,10.5,0.6,307.72,74.16
4832,415.0,99.7,3,332,9.4,0.7,307.72,79.94
4833,412.2,80.8,3,334,9.4,0.6,314.0,70.24
4834,447.0,107.8,2,327,12.1,0.5,307.72,75.1
4835,403.6,106.4,3,316,10.8,0.8,307.72,65.31
4836,416.9,102.7,3,333,10.1,0.6,314.0,90.37
4837,479.8,95.8,3,317,11.3,0.8,314.0,64.16
4838,421.0,114.8,2,325,9.6,0.8,314.0,62.32
4839,473.7,109.2,2,330,11.3,0.6,307.72,69.88
4840,403.5,104.9,2,322,10.6,0.7,307.72,54.41
4841,430.6,113.7,2,319,11.0,0.7,307.72,58.64
4842,474.4,86.3,3,318,10.8,0.5,307.72,98.91
4843,459.6,100.1,3,327,11.6,0.8,314.0,60.79
4844,463.6,86.6,3,323,11.0,0.6,307.72,72.65
4845,410.3,82.3,3,330,11.9,0.5,314.0,66.8
4846,441.8,112.5,2,324,9.4,0.7,314.0,69.42
4847,445.7,81.5,3,315,10.6,0.7,307.72,64.83
4848,433.6,118.2,2,323,11.4,0.8,307.72,50.08
4849,430.5,119.5,3,330,11.2,0.7,307.72,92.08
4850,430.0,93.7,3,333,12.8,0.7,307.72,57.79
4851,404.7,117.6,2,325,12.2,0.8,307.72,51.35
4852,457.1,87.6,3,333,8.5,0.6,314.0,89.73
4853,412.6,108.2,3,315,7.7,0.8,314.0,98.61
4854,438.6,108.8,3,323,12.9,0.8,307.72,62.77
4855,460.2,117.5,2,317,10.9,0.5,314.0,95.57
4856,449.1,103.7,2,331,7.1,0.6,314.0,95.23
4857,414.5,117.7,3,333,12.3,0.8,307.72,65.52
4858,477.4,101.8,2,315,10.2,0.8,307.72,54.09
4859,458.6,118.8,2,330,12.8,0.6,314.0,65.08
4860,410.7,102.0,2,318,12.4,0.6,307.72,53.64
4861,445.0,117.0,2,330,11.3,0.6,307.72,69.21
4862,461.9,101.5,2,315,11.7,0.5,307.72,75.02
4863,417.0,97.0,2,319,7.1,0.7,314.0,68.54
4864,431.4,86.0,3,315,7.9,0.7,314.0,81.07
4865,446.1,100.2,2,320,8.6,0.6,314.0,70.97
4866,436.7,92.6,2,325,11.2,0.5,307.72,65.97
4867,437.9,94.5,3,332,10.1,0.7,307.72,77.42
4868,456.2,105.4,2,325,12.8,0.5,307.72,68.56
4869,444.9,87.8,3,323,9.4,0.8,314.0,59.99
4870,443.2,103.8,2,318,9.1,0.7,307.72,67.82
4871,412.8,103.3,3,329,9.5,0.8,307.72,74.08
4872,471.4,90.7,2,325,9.2,0.6,307.72,62.89
4873,437.2,111.2,3,332,12.2,0.8,314.0,65.58
4874,418.2,101.5,3,332,11.4,0.6,314.0,82.17
4875,470.8,114.4,2,321,7.4,0.8,307.72,86.97
4876,457.3,89.9,2,329,9.0,0.5,314.0,70.35
4877,423.2,104.6,2,324,10.7,0.8,307.72,50.15
4878,435.9,81.3,3,318,8.9,0.6,307.72,79.95
4879,466.9,102.5,3,315,10.6,0.8,307.72,79.57
4880,430.9,99.0,3,325,10.8,0.8,314.0,65.59
4881,440.8,114.9,2,317,9.4,0.7,307.72,71.56
4882,479.5,87.6,2,316,8.0,0.6,314.0,75.39
4883,433.0,82.5,2,316,7.6,0.6,314.0,65.25
4884,401.1,85.2,2,331,7.1,0.7,314.0,55.48
4885,456.0,103.2,2,325,11.3,0.7,314.0,52.1
4886,449.0,104.3,2,322,10.2,0.6,314.0,64.99
4887,465.6,92.9,3,320,10.9,0.7,314.0,73.11
4888,429.4,104.8,3,318,10.1,0.6,307.72,99.57
4889,441.9,100.5,3,333,12.0,0.5,307.72,94.54
4890,412.3,82.8,3,329,9.0,0.7,307.72,66.91
4891,465.6,108.1,3,316,9.6,0.8,314.0,91.65
4892,400.9,82.6,3,315,12.1,0.5,307.72,72.47
4893,479.9,93.0,3,331,10.2,0.8,307.72,70.26
4894,455.0,101.2,3,325,8.1,0.8,314.0,95.47
4895,406.7,92.1,3,329,11.3,0.8,307.72,52.57
4896,448.5,82.5,2,317,9.2,0.5,307.72,70.6
4897,445.8,103.7,3,316,11.7,0.7,307.72,74.8
4898,414.8,81.8,3,329,8.4,0.5,307.72,95.82
4899,415.7,107.7,2,323,9.6,0.7,307.72,63.87
4900,408.4,89.3,2,330,7.9,0.6,307.72,61.05
4901,403.9,105.7,3,319,11.3,0.8,314.0,67.97
4902,402.6,114.2,3,325,10.1,0.7,307.72,92.06
4903,471.8,92.4,3,316,11.0,0.6,307.72,88.37
4904,404.8,115.0,3,325,11.6,0.8,314.0,70.81
4905,451.5,101.2,2,319,10.3,0.7,314.0,56.01
4906,414.0,101.6,2,330,10.1,0.5,307.72,74.47
4907,469.9,107.9,2,316,11.9,0.6,307.72,69.48
4908,473.7,89.1,3,323,8.5,0.8,314.0,76.9
4909,448.4,108.2,2,315,9.2,0.6,314.0,76.35
4910,408.0,86.8,3,334,10.7,0.6,314.0,65.42
4911,428.5,109.1,3,328,11.5,0.8,314.0,68.05
4912,411.9,101.7,2,315,9.6,0.5,314.0,82.3
4913,458.7,107.8,2,322,8.7,0.6,314.0,81.6
4914,406.0,89.6,2,330,9.4,0.6,314.0,53.26
4915,420.3,107.2,2,320,7.4,0.7,314.0,74.86
4916,402.3,117.2,3,324,12.3,0.6,314.0,91.18
4917,441.2,93.1,3,332,11.3,0.7,307.72,63.59
4918,447.8,95.8,2,323,9.0,0.5,314.0,76.16
4919,410.0,89.7,3,332,9.5,0.7,314.0,69.84
4920,473.8,91.5,2,317,9.3,0.7,307.72,54.29
4921,447.1,88.3,2,322,7.0,0.7,307.72,63.42
4922,467.6,107.8,2,319,7.8,0.7,314.0,84.21
4923,418.2,92.9,3,330,9.8,0.5,314.0,96.8
4924,402.6,89.2,3,315,9.2,0.7,307.72,75.91
4925,414.7,106.8,2,326,11.9,0.5,307.72,67.19
4926,464.7,87.1,3,318,10.9,0.6,307.72,75.39
4927,400.7,86.4,2,332,9.4,0.6,307.72,54.12
4928,414.4,96.9,2,320,8.1,0.7,307.72,57.99
4929,414.3,91.1,3,330,8.0,0.6,314.0,99.21
4930,415.7,98.9,2,317,8.1,0.8,307.72,52.51
4931,428.4,95.8,3,317,12.2,0.8,307.72,60.33
4932,431.7,104.7,2,333,12.3,0.5,314.0,60.27
4933,434.6,95.3,2,315,9.7,0.7,314.0,50.13
4934,400.0,80.8,3,319,11.4,0.5,307.72,65.5
4935,465.3,116.2,3,320,11.3,0.7,307.72,97.38
4936,401.6,108.1,2,322,10.1,0.6,314.0,66.83
4937,446.3,85.6,3,332,12.6,0.8,307.72,50.25
4938,454.9,93.2,2,316,8.7,0.7,314.0,61.87
4939,473.6,105.5,2,317,11.2,0.6,314.0,65.5
4940,467.0,113.3,2,332,11.6,0.6,314.0,63.45
4941,458.4,108.3,2,327,10.7,0.6,307.72,70.15
4942,401.7,95.7,2,322,8.1,0.6,314.0,71.52
4943,422.0,86.2,3,329,7.0,0.8,314.0,77.01
4944,407.0,89.7,3,315,10.8,0.5,307.72,86.6
4945,404.1,84.2,3,330,10.4,0.7,307.72,57.03
4946,413.6,83.6,2,332,9.9,0.5,314.0,50.79
4947,457.9,90.1,3,320,10.3,0.7,314.0,71.88
4948,405.3,116.4,2,329,12.7,0.6,307.72,63.02
4949,441.4,89.1,3,321,7.2,0.8,314.0,89.12
4950,425.6,109.8,2,325,7.8,0.6,307.72,88.14
4951,434.2,117.8,3,316,12.7,0.7,314.0,78.52
4952,447.3,87.3,3,324,11.7,0.7,307.72,59.09
4953,430.5,88.7,3,320,9.4,0.7,307.72,75.52
4954,457.0,89.9,3,326,7.4,0.7,314.0,96.71
4955,403.7,98.9,2,328,12.9,0.5,307.72,56.23
4956,410.4,83.0,2,319,8.4,0.7,307.72,51.49
4957,440.0,103.3,3,324,12.6,0.6,307.72,84.7
4958,466.3,87.2,3,316,11.4,0.6,314.0,71.65
4959,419.8,93.0,3,330,9.0,0.8,307.72,64.87
4960,463.6,94.8,2,329,8.4,0.7,307.72,66.02
4961,479.5,101.1,3,333,12.9,0.7,314.0,71.15
4962,419.4,93.9,2,321,10.9,0.6,314.0,53.14
4963,468.2,102.9,2,317,8.4,0.8,314.0,67.28
4964,432.8,111.8,3,330,12.8,0.8,314.0,67.73
4965,445.9,89.3,3,319,11.4,0.7,314.0,59.65
4966,456.9,118.7,2,318,8.7,0.7,314.0,86.04
4967,445.7,103.6,3,324,12.4,0.6,314.0,82.94
4968,443.6,94.7,2,319,7.3,0.8,314.0,62.7
4969,434.9,110.6,2,326,10.2,0.6,314.0,69.12
4970,405.2,92.9,3,319,9.4,0.6,307.72,88.66
4971,428.1,110.9,3,319,12.1,0.7,314.0,80.86
4972,425.0,100.2,3,321,10.0,0.7,307.72,79.19
4973,420.6,117.7,2,328,9.2,0.6,307.72,84.33
4974,432.0,105.3,2,320,8.3,0.7,307.72,76.52
4975,407.3,103.3,2,323,9.6,0.7,314.0,55.2
4976,421.9,116.0,3,330,12.6,0.7,307.72,77.93
4977,430.4,98.7,2,326,10.5,0.6,314.0,55.64
4978,405.7,95.8,2,333,7.4,0.7,307.72,59.79
4979,430.0,97.4,2,330,9.6,0.6,314.0,62.04
4980,468.3,96.8,2,315,10.8,0.6,314.0,62.35
4981,471.8,119.2,3,328,11.7,0.7,314.0,94.72
4982,417.6,98.7,3,331,12.5,0.6,314.0,65.4
4983,444.1,115.3,2,330,11.4,0.7,314.0,59.71
4984,408.5,113.5,2,319,10.6,0.7,314.0,55.62
4985,416.1,119.2,2,333,12.3,0.5,307.72,72.08
4986,407.5,116.6,2,322,11.9,0.8,307.72,52.66
4987,478.8,81.6,2,321,8.9,0.5,307.72,76.58
4988,415.7,92.0,2,333,11.2,0.5,314.0,52.43
4989,432.3,101.6,2,332,8.3,0.7,307.72,61.28
4990,448.4,102.9,3,329,12.6,0.5,307.72,95.82
4991,427.2,89.6,3,317,10.5,0.6,307.72,75.08
4992,471.2,117.8,2,324,10.7,0.5,307.72,97.17
4993,426.9,109.4,2,331,7.6,0.6,307.72,94.61
4994,448.3,94.5,2,333,11.0,0.5,307.72,67.09
4995,435.0,88.7,2,317,9.2,0.5,314.0,72.47
4996,453.1,105.7,3,318,10.8,0.6,314.0,97.42
4997,467.2,81.6,2,329,7.9,0.7,314.0,50.1
4998,459.9,97.7,2,320,10.5,0.5,314.0,74.19
4999,414.9,107.9,2,315,7.1,0.8,307.72,70.13
5000,437.3,116.9,2,325,9.1,0.6,314.0,89.7
5001,407.2,104.6,3,331,9.6,0.7,307.72,87.85
5002,421.7,116.9,2,324,10.1,0.6,307.72,78.95
5003,427.4,102.8,3,320,11.6,0.8,307.72,63.98
5004,455.5,99.9,2,320,7.9,0.8,307.72,60.96
5005,434.4,86.5,3,316,11.5,0.6,314.0,71.18
5006,427.7,91.4,3,331,8.6,0.7,314.0,75.32
5007,457.4,106.0,2,321,10.3,0.5,314.0,83.6
5008,429.8,104.8,3,329,11.7,0.7,314.0,67.92
5009,473.3,83.7,3,334,7.3,0.8,314.0,74.37
5010,447.1,100.0,2,329,8.8,0.7,307.72,60.72
5011,417.3,107.4,2,325,9.5,0.5,314.0,86.31
5012,472.9,92.7,3,317,11.3,0.7,314.0,71.1
5013,434.3,109.8,2,318,8.9,0.6,307.72,89.13
5014,427.4,111.0,2,321,11.0,0.8,314.0,53.64
5015,444.5,105.8,3,320,12.5,0.8,307.72,65.5
5016,444.0,110.7,2,323,12.6,0.6,314.0,63.4
5017,439.2,97.2,3,331,11.6,0.5,314.0,91.31
5018,456.3,90.1,3,325,12.7,0.5,307.72,80.39
5019,438.8,102.7,3,330,9.3,0.8,314.0,78.18
5020,416.1,83.5,3,333,7.2,0.8,314.0,73.73
5021,474.7,108.3,2,333,9.3,0.7,314.0,64.17
5022,445.3,97.7,3,331,11.8,0.7,307.72,65.19
5023,472.2,100.7,2,330,11.2,0.7,314.0,55.7
5024,431.1,87.9,2,321,8.1,0.5,307.72,74.56
5025,470.9,81.2,2,320,8.3,0.7,307.72,52.48
5026,406.1,95.3,3,334,12.1,0.7,314.0,59.3
5027,417.1,109.3,2,322,9.2,0.5,307.72,90.07
5028,400.1,95.4,3,328,7.3,0.7,307.72,92.53
5029,455.5,111.8,2,316,11.5,0.7,307.72,58.31
5030,462.1,90.1,2,320,10.6,0.6,307.72,54.4
5031,414.4,108.7,2,330,8.5,0.8,314.0,56.67
5032,449.2,98.1,3,318,10.5,0.6,314.0,95.69
5033,473.5,87.2,2,334,10.5,0.6,314.0,53.91
5034,438.4,87.7,2,316,11.6,0.5,314.0,51.62
5035,474.9,98.3,2,329,10.6,0.5,314.0,77.47
5036,473.0,113.3,2,322,8.3,0.7,307.72,86.4
5037,418.2,116.4,2,318,12.6,0.5,314.0,69.78
5038,409.9,94.4,2,315,8.3,0.8,314.0,53.55
5039,423.0,83.1,3,320,11.6,0.6,307.72,58.24
5040,471.0,103.2,3,333,12.9,0.5,307.72,95.59
5041,470.8,81.3,2,327,9.6,0.5,314.0,65.88
5042,433.9,96.5,2,333,9.3,0.7,307.72,56.87
5043,449.9,115.9,3,322,11.0,0.8,314.0,78.6
5044,436.3,110.7,3,320,10.4,0.7,314.0,86.78
5045,403.1,81.6,3,317,11.4,0.7,314.0,51.36
5046,448.9,90.4,2,317,12.3,0.6,307.72,50.89
5047,411.2,80.5,3,329,10.6,0.7,314.0,52.26
5048,465.3,112.4,3,320,12.0,0.8,314.0,74.0
5049,461.2,107.7,3,323,11.1,0.7,307.72,85.05
5050,456.4,84.2,3,333,10.1,0.8,307.72,61.51
5051,466.8,106.8,2,322,7.6,0.6,307.72,97.39
5052,432.6,119.3,3,327,12.7,0.8,314.0,71.81
5053,401.3,95.6,2,315,10.1,0.7,307.72,52.73
5054,474.6,118.7,2,317,12.5,0.6,314.0,72.8
5055,402.9,109.0,3,325,12.4,0.8,314.0,58.8
5056,460.0,93.9,3,327,12.2,0.5,314.0,85.55
5057,443.0,99.7,3,333,11.7,0.8,307.72,65.31
5058,410.9,111.0,2,320,12.4,0.6,314.0,52.62
5059,410.0,80.0,2,318,9.9,0.5,314.0,56.43
5060,424.7,83.3,3,330,8.6,0.6,307.72,85.32
5061,447.2,81.1,3,316,8.2,0.8,314.0,65.61
5062,426.3,93.0,2,332,8.3,0.7,314.0,57.8
5063,423.5,108.5,3,330,11.3,0.7,314.0,79.09
5064,463.4,102.4,2,323,9.1,0.8,314.0,52.22
5065,464.8,112.3,2,317,9.2,0.7,314.0,73.06
5066,435.6,86.8,3,332,11.7,0.7,314.0,55.08
5067,478.8,108.3,3,328,12.2,0.8,307.72,76.1
5068,431.5,107.9,3,328,8.3,0.8,314.0,93.35
5069,402.1,115.6,2,330,9.5,0.7,307.72,67.15
5070,445.5,109.2,2,333,10.8,0.5,314.0,82.26
5071,408.6,92.1,3,333,8.0,0.6,307.72,99.27
5072,465.7,107.0,2,316,8.7,0.6,314.0,85.56
5073,409.6,108.1,3,331,10.0,0.8,307.72,73.39
5074,429.2,108.4,2,325,11.4,0.6,314.0,64.08
5075,405.0,116.6,2,315,11.3,0.7,314.0,60.61
5076,416.7,103.2,2,329,12.4,0.6,314.0,51.01
5077,425.8,85.4,3,333,8.7,0.7,314.0,74.59
5078,450.2,86.9,2,322,12.4,0.5,314.0,52.77
5079,477.6,108.7,2,321,10.6,0.6,307.72,75.66
5080,460.0,102.4,2,323,7.3,0.8,307.72,72.97
5081,430.2,96.2,2,320,8.3,0.5,307.72,86.4
5082,467.0,80.1,3,317,7.8,0.6,314.0,98.02
5083,404.9,95.4,3,315,11.8,0.8,307.72,57.06
5084,402.6,102.5,3,326,10.6,0.6,314.0,81.69
5085,464.9,88.6,3,328,8.7,0.6,307.72,95.81
5086,462.2,102.1,2,327,9.3,0.7,314.0,60.77
5087,441.9,101.9,3,327,12.1,0.6,314.0,84.49
5088,457.7,116.1,2,320,9.7,0.6,314.0,86.51
5089,401.4,103.1,3,321,9.6,0.8,314.0,68.64
5090,420.5,113.3,3,327,11.6,0.6,307.72,91.9
5091,473.2,101.9,2,332,10.6,0.7,307.72,57.06
5092,410.0,113.8,2,327,12.4,0.6,307.72,63.34
5093,453.8,103.5,2,315,7.2,0.6,314.0,97.38
5094,443.3,99.4,2,318,8.6,0.7,314.0,68.35
5095,421.4,106.0,2,329,8.9,0.6,314.0,76.34
5096,415.0,105.7,2,318,8.2,0.6,307.72,87.27
5097,458.2,119.0,2,332,10.0,0.6,307.72,91.03
5098,469.4,104.0,2,320,9.5,0.5,307.72,94.59
5099,465.4,98.1,3,327,12.7,0.6,307.72,79.67
5100,428.1,109.5,2,321,11.2,0.8,307.72,51.33
5101,452.3,82.1,3,326,8.5,0.7,314.0,70.3
5102,439.9,83.0,2,332,7.3,0.7,307.72,56.46
5103,419.3,99.8,3,323,12.9,0.7,314.0,59.28
5104,434.8,110.3,2,317,7.5,0.7,307.72,84.58
5105,473.5,96.9,2,325,11.0,0.6,314.0,63.12
5106,453.6,82.5,3,327,8.2,0.7,307.72,77.67
5107,466.5,83.3,3,334,10.6,0.6,314.0,74.37
5108,472.8,98.3,2,323,11.5,0.5,307.72,67.7
5109,415.5,85.6,3,315,7.9,0.8,314.0,74.4
5110,424.7,102.5,2,320,10.2,0.7,307.72,55.7
5111,400.7,96.6,3,318,9.8,0.7,314.0,76.46
5112,466.8,94.2,3,326,7.7,0.7,314.0,99.47
5113,445.3,84.7,3,332,11.5,0.5,314.0,73.55
5114,414.6,95.5,3,319,7.9,0.7,307.72,96.19
5115,440.0,119.3,2,332,9.4,0.8,314.0,64.79
5116,402.9,87.5,3,316,10.3,0.7,307.72,64.24
5117,416.7,92.7,3,318,8.3,0.7,314.0,89.03
5118,454.9,83.9,3,321,8.6,0.7,307.72,81.42
5119,405.4,81.0,3,328,12.2,0.6,307.72,53.29
5120,475.3,90.9,3,316,7.5,0.8,307.72,89.59
5121,422.5,107.2,2,322,9.0,0.5,314.0,89.69
5122,434.1,80.4,3,333,7.4,0.7,307.72,82.11
5123,426.8,90.8,3,326,11.1,0.6,307.72,70.06
5124,456.8,119.9,3,328,11.1,0.8,314.0,87.19
5125,442.7,87.6,3,316,7.4,0.7,307.72,96.87
5126,478.4,115.5,2,328,9.0,0.6,314.0,89.3
5127,443.5,113.7,3,324,11.6,0.6,314.0,96.48
5128,428.1,81.5,3,319,9.4,0.6,307.72,80.15
5129,422.7,84.2,3,326,7.8,0.7,314.0,81.31
5130,468.2,81.0,3,331,12.7,0.5,307.72,69.63
5131,417.0,104.4,3,328,12.2,0.5,307.72,99.32
5132,435.8,87.3,2,320,7.6,0.7,307.72,56.83
5133,477.3,101.9,2,319,12.0,0.7,314.0,55.35
5134,451.8,83.2,3,322,10.1,0.5,314.0,86.14
5135,449.2,98.5,3,330,10.1,0.7,314.0,79.2
5136,461.8,113.4,2,317,12.6,0.8,307.72,53.6
5137,400.9,94.5,3,319,7.4,0.7,307.72,96.77
5138,418.8,103.7,2,318,7.8,0.7,314.0,67.36
5139,431.8,81.6,2,331,8.7,0.6,307.72,58.11
5140,453.9,110.7,2,319,7.4,0.8,307.72,81.03
5141,473.3,94.6,3,320,9.4,0.7,307.72,88.8
5142,408.5,119.9,2,323,9.8,0.6,307.72,77.38
5143,470.8,80.9,3,324,10.5,0.7,307.72,61.46
5144,435.8,85.0,2,325,7.8,0.6,307.72,63.61
5145,457.1,112.6,2,315,9.7,0.7,314.0,75.69
5146,464.9,105.5,3,323,11.7,0.7,307.72,84.52
5147,450.1,85.7,3,322,11.5,0.5,314.0,77.13
5148,428.5,87.2,3,327,11.2,0.8,314.0,54.61
5149,443.4,113.0,2,319,12.5,0.5,314.0,74.02
5150,416.9,88.2,2,328,7.0,0.5,314.0,89.11
5151,428.9,93.3,3,328,12.8,0.6,307.72,61.68
5152,424.9,103.2,2,316,12.3,0.6,314.0,55.52
5153,461.4,118.7,3,328,10.5,0.8,314.0,88.6
5154,461.2,85.8,2,320,9.0,0.6,307.72,57.91
5155,433.2,119.8,2,334,7.3,0.7,307.72,99.09
5156,479.5,93.6,3,318,9.0,0.8,307.72,78.39
5157,477.3,105.3,2,331,10.2,0.5,314.0,86.6
5158,409.6,90.0,3,315,12.4,0.5,307.72,73.03
5159,457.4,110.8,2,320,10.1,0.7,314.0,63.14
5160,410.9,108.2,3,319,10.0,0.7,307.72,85.81
5161,413.0,110.4,2,319,7.8,0.6,307.72,94.87
